id,line_position
100430,9.(PV)
100431,10.
100432,10.(PV)
100433,13.b
100434,14.a
100435,15.b
100436,16.b
100437,18.b
100438,19.
100439,20
100440,21
100441,22
100442,23
100444,25
100445,26.1
100446,26.2
100447,26.3
100448,26.4
100450,(PV)
100546,1
100548,25
100558,4
100559,5
100560,6
100561,7
100562,8
100563,9
100564,10
100565,11
100653,1
100654,2
100655,3
100656,4
100657,5
100658,6
100659,7
100660,8
100661,9
100662,10
100663,11
100664,12
100665,13
100668,1
100677,1
100678,2
100679,3
100680,4
100685,2
100686,3
100688,5
100689,6
100701,1
100702,2
100703,3
100704,4
100705,5
100706,6
100707,7
100708,8
100709,9
100710,10
100711,11
100719,1
100720,2
100723,1
100724,2
100725,3
100726,4
100729,1
100730,2
100731,3
100736,8
100738,10
100739,11
100740,12
100741,13
100742,14
100743,15
100744,16
100751,2
100752,3
100753,4
100754,5
100755,6
100756,7
101089,1
101200,5
101178,2
101179,3
101180,4
101196,1
101198,3
101199,4
101202,7
101203,8
101204,9
101205,10
101206,11
101207,12
101208,13
101209,14
101210,15
101211,16
101212,17
101213,18
101216,21
101217,22
101218,23
101219,24
101221,26
101222,27
101223,28
101224,29
101225,30
101226,31
101227,32
101228,33
101229,34
101230,35
101909,1
101375,9
101377,1
101378,11
101380,1
101386,6
101388,1
101389,2
101390,3
101395,1
101396,2
101397,3
101398,4
101399,5
101400,7
101401,8
101402,9
101403,10
101404,11
101405,12
101406,13
101407,14
101408,1
101411,1
101412,2
101413,3
101414,4
101415,5
101416,6
101417,7
101419,8
101420,9
101421,10
101448,1
101422,11
101423,12
101424,13
101425,18
101427,1
101428,2
101430,1
101431,2
101432,3
101433,4
101434,5
101435,6
101436,7
101437,8
101440,60
101441,61
101442,62
101443,63
101444,64
101447,67
101449,2
101450,3
101451,4
101452,5
101453,6
101454,7
101455,8
101456,1
101458,3
101459,4
101460,5
101462,1
101583,1
106387,Pos. 4.0
101585,3
101586,4
101588,7
101589,8
101590,9
101591,10
101592,11
101593,5
101600,10
101605,1
101606,2
101609,1
101610,2
101611,3
101612,4
101613,5
101614,6
101616,8
101617,9
101618,10
101619,11
101620,12
101621,13
101622,14
101623,15
101624,16
101625,17
101626,18
101627,19
101628,20
101634,1
101636,3
101639,1
98868,7
98863,2
98869,8
101697,POS 1a
101698,POS 1b
101699,POS 2
98474,4
98484,3
98491,1
98498,1
98513,6
98521,14
98858,1
98870,9
98872,11
98873,12
98900,3
98962,4
99163,2
99446,1
99452,2
99659,1
99690,1
99691,2
99692,3
99694,5
99712,3
99714,5
99764,13
99769,18
99774,3
99953,3
99962,2
99963,3
99964,4
99978,18
100136,5
100555,1
100556,2
100557,3
100684,1
100687,4
100732,4
100733,5
100734,6
100735,7
100737,9
100750,1
101177,1
101181,5
101182,6
101197,2
101201,6
101214,19
101215,20
101220,25
101445,65
101446,66
101457,2
101584,2
101587,6
101602,1
101603,2
101615,7
101635,2
101637,4
101638,5
101730,POS.12
101700,POS 3
101701,POS. 4
101729,POS. 8
101823,1
101824,2
101825,5
101827,POS 1
101828,POS 2
101829,POS 3
101830,POS 4
101831,POS 5
101876,1
101877,2
101879,1
101880,1a
101881,1b
101882,1c
101902,2
101903,3
101905,5
101906,6
101907,7
101911,1
101912,2
101913,3
101914,4
101915,1
101916,1a
101917,1b
101923,1
101924,2
101925,3
101926,4
101927,5
101929,7
101930,8
102190,2a
102090,1
102092,3
102093,4
102095,6
102189,1a
102180,1
102181,2
102182,3
102183,4
102184,5
102185,6
102186,7
102187,8
102188,9
102191,3a
102192,4a
102194,6a
102195,7a
102196,8a
102197,9a
102202,1
102203,2
102315,21
102316,22
102317,23
102318,24
102319,25
102320,26
102321,27
102322,28
102323,29
102324,30
102325,31
102326,32
102327,33
102328,34
102333,1
102336,2
102337,3
102338,4
102339,5
102340,6
102341,7
102342,8
102343,9
102344,10
102345,11
102346,12
102347,1
102348,2
102350,4
102351,5
102352,1
102353,2
102354,3
102355,1
102356,2
102357,3
102358,4
102359,5
102360,6
102362,8
102363,9
102364,10
102365,11
102652,1
102653,2
102655,1
102656,2
102660,1
102663,4
102666,7
102676,2
102677,3
102678,4
102679,5
102680,6
102681,7
102686,3
102687,8
102693,1
102749,1
102750,2
102751,3
102752,4
102753,5
102754,6
102755,7
102756,8
102757,9
102758,10
102759,11
102760,12
102761,13
102762,14
102763,15
102764,16
102765,17
102766,18
102767,19
102771,1
102786,1
102787,2
102788,3
102789,4
102790,5
102791,6
102792,7
102793,8
102794,9
102795,10
102796,11
102799,14
102800,15
102801,16
102802,17
102803,18
102828,1
102836,1
102837,2
102838,3
102839,1
103032,4
102840,2
102842,12
102843,13
102845,2
102959,1
102965,1
102966,2
102967,3
102968,4
102969,5
102970,6
102971,7
102972,8
102976,1
102977,2
102978,3
102979,4
102980,5
102984,1
102985,2
102986,3
102987,4
102988,5
102990,7
102993,4
102994,1
103033,5
102995,2
102996,3
102997,4
103004,1
103006,3
103007,4
103034,6
103018,2
103019,3
103020,4
103021,5
103022,6
103023,7
103024,8
103025,9
103028,2
103029,1
103030,2
103031,3
103091,1
103092,6
103113,1
103114,2
103115,3
103116,4
106385,Pos. 1.0 + 1.5
103125,11
103153,1
103154,2
103156,1
103334,1
103335,2
103343,1
103419,POS. 2
103449,1
103397,POS 1
103398,POS 2
103399,POS 3
103400,POS 5
103401,POS 6
103418,POS. 1
103420,POS. 3
103421,POS. 4
103438,1
103439,2
103440,3
103441,4
103442,5
103443,6
103451,1
103452,2
103457,1
103458,2
103459,3
103460,4
103461,5
103462,6
103463,7
103464,8
103465,9
103466,10
103467,11
103487,1
103488,2
103489,3
103490,4
103492,6
103493,7
103495,11
103496,12
103497,13
103498,14
103499,15
103500,8
103501,9
103503,1
103504,2
103505,3
103507,1
103508,2
103509,3
103510,4
103511,5
103517,2
103518,3
103519,4
103521,2
103522,1
103523,2
103524,3
103525,4
103526,5
103528,1
103530,1
103531,2
103532,3
103535,3
103536,4
103537,5
103538,1
103539,2
103540,3
103541,4
103542,5
103543,6
103544,7
103545,8
103546,9
103550,13
103551,14
103556,1
103558,3
103559,4
103595,1
103596,2
103597,3
103598,4
103599,5
103601,1
103602,2
103603,3
103604,4
103605,5
103607,7
103608,8
103615,7
103617,1
103620,4
103621,5
103622,6
103623,7
103624,8
103625,9
103626,10
103627,11
103644,1
103645,2
103646,3
103647,4
103648,5
103649,6
103650,7
103652,9
103653,10
103659,1
103660,2
103661,3
103662,4
103663,5
103664,6
103665,7
103666,8
103667,9
103668,10
103669,11
103670,12
103671,13
103672,14
103673,15
103674,16
103675,17
103676,18
103677,19
103685,1
103687,3
103688,4
103690,9
103691,10
103692,11
103743,4
103736,1
103740,1
103741,2
103742,3
103744,5
103745,6
103747,1
103863,2
103868,1
103869,2
103870,3
103876,1
103877,2
103878,3
103879,4
103880,5
103881,6
103882,7
103949,1
103950,2
103951,3
103952,1
103953,2
103954,3
103955,4
102797,12
109209,79
102798,13
101901,1
101904,4
101928,6
102091,2
102094,5
102193,5a
102335,1
102349,3
102361,7
102661,2
102662,3
102664,5
102665,6
102675,1
102844,1
102960,1
102989,6
102992,1
103005,2
103017,1
103026,10
103124,5
103336,3
103337,4
103468,12
103491,5
103494,10
103513,1
103516,1
103520,1
103529,1
103533,1
103534,2
103547,10
103548,11
103549,12
103552,15
103557,2
103606,6
103618,2
103619,3
103651,8
103684,2
103686,2
103689,5
103862,1
122078,1.1
104136,6
104137,7
104138,8
104160,1
104161,1
104162,2
104163,3
104164,4
104167,1
104168,2
104169,3
104172,1
104173,2
104174,3
104176,5
104177,2
104180,1
104181,2
104183,1
104184,2
104185,3
104186,4
104187,5
104194,2
104195,3
104196,4
104197,1
104198,2
104220,1
104232,4
104235,7
104237,1
104238,2
104285,2
104239,3
104289,6
104240,4
104241,5
104243,7
104246,1
104247,2
104248,3
104250,5
104251,6
104252,7
104253,8
104254,9
104255,10
104256,11
104262,1
104263,2
104266,5
104268,7
104269,8
104270,9
104271,10
104272,11
104273,12
104274,13
104280,1
104281,2
104286,3
104288,5
104290,7
104291,8
104292,9
104293,10
104294,11
104295,12
104296,13
104297,14
104309,1
104310,2
104311,3
104312,4
104341,1
104342,2
104343,3
104344,4
104345,5
104346,6
104347,7
104362,Pos. 1_A
104363,Pos. 2_A
104425,1
104426,2
104427,3
104428,4
104429,5
104430,6
104431,7
104432,8
104433,9
104434,10
104438,1
104439,2
104440,3
104447,1
104448,2
104449,3
104450,4
104451,5
104453,1
104454,2
104455,3
104456,4
104457,5
104509,1
104510,2
106325,1
104513,5
104514,6
104515,7
104517,9
104518,10
104519,11
104520,12
104521,13
104522,14
104523,15
104525,17
104526,18
104527,19
104528,20
104529,21
104530,22
104538,1
104539,2
104542,5
104543,6
104544,7
104546,9
104547,10
104548,11
104549,12
104550,13
104551,14
104552,15
104554,17
104555,18
104556,19
104557,20
104558,21
104559,22
104645,8
104638,1
104639,2
104640,3
104641,4
104646,9
104647,10
104648,11
104690,1
104691,2
104692,3
104693,4
104727,POS.1
104728,POS. 10.2
104729,POS. 10.1/44/64/78/104/124/144/162/178
104730,POS. 21 à 24
104731,POS. 11 à 20
104732,POS. 10.4/44.2/64.2/78.2/104.2/124.2/144.2/162.2/178.2
104733,TOT. 1
104734,POS. 26/46
104735,POS.32 à 43 / 52 à 63
104736,POS.27 à 30 /  47 à 50
104737,POS.31/ 51
104738,POS.66 à 71/74 à 81/84.2
104739,POS. 72/73/82/83
104740,POS.80 à 99.2
104741,POS.100 à 103
104742,POS 124 bis / 144bis
104743,POS.107 à 121.2/127 à143.2
104744,POS.122 à 123/141/142
104745,POS.147à161.2/165à175.2
104746,POS.159/160/176/177
104763,1
104765,1
104782,1
104783,2
104784,3
104785,4
104786,5
104787,6
104788,7
104789,8
104790,9
104792,11
104793,12
104803,Pos B1
105215,1
105216,2
105303,1
105304,1
105305,2
105306,3
105307,4
105319,1
105320,2
105321,3
105323,5
105324,6
105325,7
105326,8
105327,9
105393,3
105385,1
105394,4
105386,1
105387,2
105388,3
105391,1
105392,2
105395,5
105396,6
105397,7
105398,8
105399,9
105400,10
105416,1
105417,1.1
105419,4
105420,5
105421,4.1
105422,6
105521,Pos. 1 - VAR-A
105552,1
105560,28
105561,29
105562,30
105563,31
105564,32
105565,33
105566,34
105567,35
105568,36
105574,1
105577,2
105578,3
105579,1
105580,2
105582,4
105585,1
105607,1
105608,2
105609,3
105610,4
105611,5
105612,6
105613,7
105614,8
105615,9
105616,10
105617,11
105618,12
105619,13
105622,16
105623,17
105624,18
105625,19
105626,20
105627,21
105628,22
105629,23
105630,24
105631,25
105632,26
105633,27
105634,1
105661,4
105655,1
105656,2
105658,1
105659,2
105660,3
105663,6
105664,7
105665,8
105666,1
105667,2
105668,3
105669,4
105670,5
105672,1
105673,2
105681,1
105682,2
105683,3
105684,4
105685,5
105868,6
105869,7
105870,1
105881,1
105882,2
105883,3
105884,4
105886,8
105887,9
105888,10
105889,11
105893,1
105894,2
105895,3
105896,1
105897,2
105898,3
105899,4
105900,5
105901,1
105902,2
105903,3
105904,4
105905,5
105953,1
106053,POS. 1
106054,POS. 2
106055,"POS. 3 à 5 & 7 à 22, 25 à 27"
106056,POS. 01 à 3 à 32 H01 à H20
106057,POS. 5.1
106058,POS. 6 & 02 & 24
106059,POS. 28 à 32
106060,POS. 25
106112,POS. 2
106147,1
106148,2
106149,3
106150,4
106151,5
106244,1
106245,15
106246,1
106249,1
106250,1
106251,2
106252,3
106253,4
106254,5
106255,6
106256,7
106257,8
106258,9
106259,10
106260,11
106261,12
106262,13
106263,14
106264,15
106265,16
106266,17
106269,1
106271,3
106272,4
106275,1
106277,16
106278,1
106279,2
106281,1
106282,2
106292,1
106293,2
106297,1
106298,2
106299,3
106300,4
106301,5
106302,6
106303,7
106306,1
106307,2
106308,3
106310,5
106312,7
106313,8
106314,9
106315,10
106316,11
106317,12
106319,14
106320,15
106321,16
108886,3.0
106326,2
106327,3
106328,4
106331,1
106332,2
106333,3
106334,4
106335,5
106336,6
106337,7
106338,8
106339,9
106340,1
106341,1
106342,2
106345,2
106364,1
106365,2
106366,3
106367,4
106369,1
106370,2
106371,3
106372,4
106373,5
106374,6
106375,7
106376,8
106377,9
106379,11
106392,1
106393,2
106394,3
106395,4
106396,5
106397,6
106398,7
106399,8
106400,9
106404,1
106405,2
106415,1
106416,2
106417,3
106419,5
106420,6
106428,1
106429,2
106430,3
106431,4
106432,5
106433,6
106447,1
106448,2
106449,3
106450,4
106451,5
106452,6
106453,7
106454,8
106455,9
106456,10
106460,3
106461,4
106464,3
106465,4
106466,5
106467,6
106469,1
106470,2
106471,3
106472,4
106474,1
106486,1
106487,2
106488,3
106489,3.1
106490,4
106491,4.1
106492,5
106502,1
106503,2
104165,5
104166,6
104175,4
104193,1
104233,5
104234,6
104242,6
104244,1
104249,4
104264,3
104265,4
104267,6
104275,14
104284,1
104287,4
104441,4
104511,3
104512,4
104516,8
106525,3
104524,16
104540,3
104541,4
104545,8
104553,16
104642,5
104643,6
104644,7
104764,2
104791,10
104794,13
105217,3
105322,4
105389,4
105418,2
105576,1
105581,3
105620,14
105621,15
105662,5
105885,5
105909,1
106111,1
106270,2
106309,4
106311,6
106318,13
106330,1
106344,1
106368,5
106378,10
106380,12
106418,4
106445,1
106446,2
106458,1
106459,2
106462,1
106463,2
106475,1
106476,5
106493,6
106494,7
108808,1.2
108893,10.0
106523,1
106526,4
106527,5
106528,6
106529,7
106531,11
106532,12
106533,13
106534,15
106535,16
106536,17
106550,6
106553,1
106554,1
106558,2
106560,4
106561,5
106572,2
106574,4
106575,5
106584,1
106591,1
106595,2
106596,3
106597,4
106619,1
106649,1
106657,1
106658,2
106659,3
106660,4
106661,5
106662,6
106663,7
106664,8
106665,9
106666,10
106667,11
106668,12
106669,13
106670,14
106741,3A
106879,1
106880,2
107004,Pos. 1
107212,2
107196,1
107197,2
107198,3
107200,1
107201,2
107202,3
107203,4
107207,8
107208,9
107210,11
107211,1
107219,1
107221,3
107222,4
107223,5
107226,1
107227,2
107228,3
107230,1
107255,1
107257,1
107258,1
107259,2
107260,1
107267,1
107268,2
107269,3
107270,1
107275,1
107276,2
107277,3
107278,4
107279,5
107281,7
107282,8
107283,9
107284,10
107285,11
107297,1
107298,2
107299,3
107300,4
107321,POS. 1
107322,POS. 2
107334,Pos. 1
107399,1
107608,1
107614,1
107618,2
107619,3
107620,4
107621,5
107622,6
107624,1
107625,2
107626,3
107629,1
107630,2
107634,1
107635,2
107636,3
107638,5
107639,6
107645,1
107646,2
107647,3
107658,1
107659,2
107660,3
107663,1
107664,2
107665,3
107666,4
107667,5
107668,6
107669,7
107670,8
107671,9
107672,10
107673,11
107674,12
107675,13
107842,4
107843,5
107844,6
107939,1
107940,2
107941,3
107942,4
107943,5
107944,3
107946,2
107947,1
107949,3
107950,4
107951,1
107952,1
107955,1
107956,2
107957,3
107958,4
107959,5
107960,6
107961,7
107962,8
107963,9
107964,10
107965,11
107966,12
107967,13
107971,2
107972,4
107973,5
107974,6
107975,7
108069,1
108050,1
108051,2
108052,3
108064,1
108067,1
108074,2
108075,3
108076,4
108077,5
108078,6
108079,7
108081,10
108085,1
108086,2
108107,F8
108108,F9
108109,F10
108116,1
108122,2
108154,1
108155,2
108156,3
108157,4
108158,5
108159,6
108160,7
108161,8
108162,9
108163,10
108164,11
108165,12
108563,23
108166,13
108167,14
108168,15
108169,16
108183,1
108184,2
108196,2
108197,3
108198,4
108199,5
108356,1
108363,1
108364,1a
108368,1
108369,1a
108370,1b
108371,1c
108372,1d
108373,1e
108374,1f
108402,1
108403,2
108404,3
108405,4
108526,1
108527,1
108528,2
108529,1
108537,1
108538,2
108539,3
108540,4
108541,5
108542,6
108545,1
108546,2
108547,3
108548,4
108549,5
108550,6
108551,7
108552,8
108553,9
108554,10
108555,11
108556,12
108558,1
108559,3
108560,4
108561,13
108562,14
108564,24
108565,33
108568,1
108569,2
108570,25
108571,26
108572,1
108573,2
108574,3
108575,4
108576,5
108577,6
108580,9
108581,10
108582,11
108583,12
108584,13
108585,14
108586,15
108587,16
108588,17
108589,18
108590,19
108591,20
108592,21
108593,22
108594,23
108627,Pos. 1
108833,1
108834,2
108836,1
108839,2
108840,5
108841,6
108842,9
108843,3
108848,1
108849,2
108850,1
108851,2
108896,CNE2
108897,CNE3
108898,CPE1
108899,CPE2
108900,CPR
108901,CNR
108902,1
108903,1
108904,2
108905,1
108906,1
108909,3
108910,4
108930,1
108931,4
108937,1
108941,1
108942,2
108943,3
108946,1
108947,2
108948,3
108950,1
108951,1
108952,1
108967,1
108974,11
108975,12
108976,13
108977,14
108978,15
108979,16
108980,17
108981,18
108982,19
108989,12
108990,13
108991,14
108992,15
108993,16
108994,17
108995,18
108996,19
109024,1
109025,2
109026,3
109027,4
109028,5
109029,6
109030,7
109031,8
109032,9
109033,10
109034,11
109035,12
109036,13
109037,14
109038,15
109041,18
109043,20
109044,21
109045,22
109046,23
109047,24
109049,26-27
109112,Pos. 1&2
109113,Pos. 3
109114,Pos. 4
109141,10
109132,1
109133,2
109134,3
109135,4
109136,5
109138,7
109139,8
109140,9
109142,11
109143,12
109144,13
109145,14
109146,15
109147,16
109148,17
109150,19
109151,20
109153,22
109154,23
109155,24
109156,25
109157,26
109158,27
109159,28
109160,29
109161,30
109162,31
109164,33
109165,34
109166,35
109167,36
109168,37
109169,38
109170,39
106524,2
106530,8
106551,7
106557,1
106559,3
106562,1
106571,1
106573,3
106585,2
106586,3
106587,4
106588,5
106594,1
106671,15
107204,5
107205,6
107206,7
107209,10
107220,2
107256,2
107280,6
107294,4
107400,2
107401,3
107402,1
107617,1
107637,4
107648,4
107839,1
107840,2
107841,3
107945,1
107948,2
107970,1
108073,1
108121,1
108123,3
108124,4
108195,1
108543,7
108578,7
108579,8
108601,1
108838,1
108844,4
108845,7
108846,8
108847,10
108852,3
108894,CF
108895,CNE1
108907,1
108908,2
108949,4
108953,2
109039,16
109040,17
109042,19
109048,25
109137,6
109149,18
109152,21
109163,32
109171,40
109172,42
109173,43
110268,2
109184,54
109175,45
109176,46
109177,47
109178,48
109179,49
109180,50
109181,51
109182,52
109183,53
109185,55
109186,56
109188,58
109189,59
109190,60
109191,61
109192,62
109193,63
109194,64
109197,67
109198,68
109199,69
109200,70
109201,71
109202,72
109203,73
109204,74
109205,75
109206,76
109207,77
109208,78
109210,80
109247,2
109248,1
109249,1
109250,2
109251,1
109252,2
109254,4
109511,1
111132,13
109513,3
110877,POS. 5
109512,2
109514,4
109523,1
109524,2
109526,2
109527,3
109528,4
109529,5
109531,1
109532,2
109533,3
109534,4
109536,6
109538,8
109539,9
109540,1
109543,1
109545,3
109546,4
109548,6
109550,8
109552,10
109553,11
123275,1
109881,1
109919,2
109920,3
109918,1
109921,4
109922,5
109924,7
109925,8
109926,5
109927,6
109928,1
109929,1
109930,2
109938,2
109941,1
109942,2
109943,3
109944,1
109945,2
109946,3
109947,4
109949,6
109950,7
109951,8
109952,9
109953,10
109956,1
109959,1
109968,1
109969,2
109970,3
109971,4
109972,5
109973,6
109975,8
109976,9
109977,10
109978,11
110082,2
109979,12
109984,1
109985,1
109986,2
109987,3
109988,4
110005,VAR. C
110091,5
110081,1
110083,3
110084,4
110085,5
110087,1
110088,2
110089,3
110090,4
110092,6
110093,7
110094,8
110095,9
110096,10
110097,11
110098,12
110099,13
110100,14
110101,15
110102,16
110103,17
110180,1
110110,1
110111,2
110112,3
110115,6
110116,7
110117,8
110118,9
110878,POS. 6
110119,10
110120,11
110121,12
110122,13
110124,15
110125,16
110126,17
110127,18
110128,19
110129,20
110130,21
110131,22
110132,23
110133,24
110134,25
110135,26
110136,27
110190,11
110181,2
110182,3
110183,4
110184,5
110185,6
110186,7
110187,8
110188,9
110189,10
110191,12
110192,13
110209,1
110214,6
110216,8
110217,11
110218,12
110222,16
110223,17
110224,18
110225,19
110226,20
110227,21
110228,22
110229,23
110230,24
110232,26
110233,27
110234,28
110235,29
110236,30
110237,31
110238,32
110239,33
110240,34
110241,35
110242,36
110243,37
110244,38
110245,39
110246,40
110247,41
110248,42
110249,43
110250,44
110261,1
110264,1
110265,2
110267,1
110269,3
110270,4
110276,1
110277,2
110278,3
110279,4
110280,5
110281,6
110282,7
110283,8
110284,9
110285,10
110286,11
110287,12
110292,1
110294,8
110295,9
110297,2
110298,3
110299,4
110300,5
110301,6
110303,8
110304,9
110307,4
110346,81
110347,82
110348,83
110349,84
110350,85
110351,86
110352,87
110353,88
110354,89
110355,90
110356,91
110357,92
110358,93
110359,94
110360,95
110361,96
110363,98
110364,99
110365,100
110366,101
110367,102
110368,103
110369,104
110370,105
110371,106
110372,107
110373,108
110374,109
110376,111
110377,112
110378,113
110379,114
110382,117
110385,121
110386,122
110387,123
110388,124
110389,125
110390,126
110391,127
110392,128
110393,129
110394,130
110395,131
110396,132
110397,133
110398,134
110399,135
110400,136
110401,137
110402,138
110404,140
110405,141
110406,142
110407,143
110410,146
110411,147
110412,148
110413,149
110419,2
110422,4
110423,6
110424,8
110425,2
110445,1
110446,2
111377,2
111693,Pos.1
111145,1
110607,1
110609,1
110610,1
110613,1
110615,1
110616,2
110617,1
110619,1
110620,2
110621,3
110623,5
110624,6
110625,7
110626,8
110633,1
110634,1
110635,2
110636,3
110637,4
110638,5
110640,7
110641,8
110642,9
110643,10
110646,13
110647,14
110648,15
110649,16
110650,17
110652,1
110653,2
110654,3
110656,5
110657,6
110658,7
110659,8
110660,9
110661,10
110662,11
110663,1
110664,2
110665,3
110666,4
110667,5
110668,6
110669,7
110670,8
110671,9
110672,10
110673,11
110674,12
110675,13
110752,POS 1
110944,12
110753,POS 2
110754,POS 3
110755,POS 4
110756,POS 5
110757,POS 7
110759,POS 9
110760,POS 11
110805,1
110806,2
110761,POS 12
110762,POS 14
110807,3
110808,4
110809,5
110810,6
110811,7
110812,8
110813,9
110814,10
110815,11
110816,12
110817,13
110818,14
110819,15
110820,16
110822,1
110823,2
110824,3
110825,4
110826,5
110827,6
110828,7
110829,8
110830,9
110873,POS. 1
110875,POS. 3
110876,POS. 4
110916,11
110879,POS. 7
110906,1
110907,2
110908,3
110910,5
110911,6
110912,7
110913,8
110914,9
110917,12
110918,1
110919,2
110920,3
110921,4
110922,5
110923,6
110924,7
110925,8
110930,3
110931,4
110933,1
110935,3
110936,4
110937,5
110938,6
110939,7
110940,8
110941,9
110942,10
110943,11
110947,7
110952,4
110953,5
110954,6
110956,8
110957,9
110958,10
111035,Pos. 5
111038,Pos. 6
111099,5
111077,1
111078,2
111079,3
111100,6
111086,1
111092,1
111093,2
111095,1
111096,2
111098,4
111102,8
111103,9
111104,1
111105,2
111106,3
111107,4
111108,1
111109,2
111110,3
111111,4
111120,1
111121,2
111122,3
111123,4
111124,5
111125,6
111126,7
111127,8
111129,10
111130,11
111131,12
111133,14
111134,15
111135,16
111136,17
111146,2
111147,3
111148,4
111153,4
111174,1
111207,Pos. 1
111208,Pos. 2
111209,Pos. 4
111210,Pos. 5
111219,Pos. 1
111254,1
111255,2
111256,3
111257,4
111258,5
111259,6
111261,8
111284,Pos. 1
111362,2
111338,1
111339,2
111340,3
111363,3
111359,14
111360,1
111364,1
111366,2
111367,1
111369,3
111370,4
111371,5
109174,44
109187,57
109195,65
109196,66
117596,1
109253,3
109525,1
109535,5
109537,7
109544,2
109547,5
109549,7
109551,9
109556,1
109557,2
109923,6
109937,1
109948,5
109974,7
110113,4
110114,5
110123,14
110210,2
110211,3
110212,4
110213,5
110215,7
110219,13
110220,14
110221,15
110231,25
110262,9
110293,2
110296,1
110302,7
110308,5
110362,97
110375,110
110380,115
110381,116
110383,118
110384,120
110403,139
110408,144
110409,145
110421,1
110426,3
110427,5
110428,7
110429,9
110611,1
110618,1
110622,4
110639,6
110644,11
110645,12
110655,4
110909,4
110915,10
110926,9
110928,1
110929,2
110934,2
110950,2
110951,3
110955,7
110959,11
111087,2
111097,3
111101,7
111128,9
111260,7
111361,1
111365,1
111368,2
111372,6
112183,3.2
123276,2
112684,1.0
123277,3
112695,1.0
112696,30.0
121491,1
112705,1.0
112706,2.0
121492,2
112715,2.0
112719,1.0
112720,10.0
121493,3
112954,1.2
112955,2.2
111374,1
111375,2
111376,1
121494,4
111379,4
111380,6
111381,7
111382,8
111383,1
111384,2
111385,3
111387,1
111388,2
111390,4
111391,5
111393,1
111394,2
111395,3
111396,4
111397,5
111398,6
111399,7
111400,8
111401,9
111402,10
111403,11
111404,12
111405,13
111406,14
111407,1
111408,2
111409,3
111411,5
111412,6
111414,8
111415,9
111416,10
111417,11
111420,14
111423,8
111424,9
111425,10
111426,11
111427,12
111428,13
111429,14
111430,15
111431,1
111432,2
111433,3
111434,4
111435,5
111444,1
111445,2
111446,3
111447,4
111449,6
111450,7
111451,8
111452,9
111453,10
111454,11
111455,12
111456,13
111458,15
111459,1
111464,6
111470,12
111471,13
111472,14
111473,15
111474,16
111475,17
111476,18
111477,19
111478,20
111479,21
111480,22
111484,4
111485,5
111486,6
111487,7
111488,8
111494,1
111495,2
111496,1
111498,3
111499,4
111500,5
111506,2
111507,19
111508,1
111509,2
111510,3
111511,1
111512,2
111513,3
111514,4
111515,5
111516,6
111517,7
111519,9
111520,13
111524,1
111525,2
111526,3
111527,4
111528,5
111529,6
111530,7
111531,8
111532,9
111533,10
111534,11
111535,12
111536,13
111537,14
111538,15
111539,16
113051,15
111554,POS 1.
111564,1
111565,2
111694,Pos. 2
111651,1
111652,2
111653,3
111654,4
111655,5
111656,6
111657,7
111658,8
111661,22
111662,27
111695,Pos. 3
111697,Pos. 5
111698,Pos. 6
115600,5
111723,Salle 2
123928,2
111724,"Salle 1,5 & 6"
111725,Salle 1
111726,Salle 4
111727,Salle 3
111728,Salle 6
111766,3
111729,Salle 5
111730,Salle 1
111751,1
111752,2
111753,3
111755,1
111763,1
111765,2
111767,4
111768,5
111769,6
111770,1
111910,POS. 3
111959,1
111961,3
111962,4
111963,5
111988,1
111990,3
111991,4
111994,7
111996,9
111997,10
112037,1
112038,2
112039,3
112041,5
112053,1
112054,2
112055,3
112056,4
112057,5
112058,6
112059,7
112060,8
112078,1
112079,2
112082,5
112083,6
112084,7
112095,1
112096,2
112098,1
112099,2
112108,1
112110,17
112111,18
112123,1
112134,2
112136,1
112137,2
112138,1
112139,2
112140,3
112142,5
112144,7
112145,8
112147,10
117597,2
112191,Pos. 2
112192,Pos. 3
112193,Pos. 4
112194,Pos. 5
112384,1
112388,1
112389,2
112478,1
112479,1
112481,7
112482,8
112483,9
112484,10
112485,11
112486,12
112487,13
112488,14
112489,15
112490,16
112492,18
112494,1
112496,3
112497,4
112498,5
112499,6
112500,7
112501,8
112502,9
112503,10
112504,11
112511,1
112512,2
112670,2
112513,3
112514,4
112515,5
112516,6
112517,7
112518,8
112519,9
112520,10
112521,11
112523,13
112524,14
112525,15
112526,16
112527,17
112529,19
112530,20
112531,21
112532,22
112533,23
112534,24
112535,25
112541,1
112542,2
112547,1
112548,2
112549,3
112551,5
112554,1
112555,2
112557,4
112558,5
112578,10
112569,1
112570,2
112571,3
112572,4
112573,5
112574,6
112575,7
112576,8
112579,11
112582,1
112583,2
112584,3
112590,9
112602,1
112603,2
112604,3
112605,4
112671,24
112606,5
112614,1
112615,2
112616,3
112617,4
112618,5
112620,1
112644,1
112645,2
112646,3
112648,3
112649,4
112650,5
112651,6
112652,7
112654,9
112655,10
112656,11
112657,12
112658,13
112659,14
112790,3
112660,15
112661,16
112662,17
112663,18
112664,19
112665,20
112666,21
112667,22
112668,23
112669,1
112672,25
112673,26
112753,1
112754,2
112755,4
112756,7
112757,8
112844,1
112779,9
112780,1
112788,1
113029,2
112789,2
112795,8
112796,9
112797,10
112798,11
112800,13
112801,14
112802,15
112804,1
113252,10
112805,1
