id,page_break,position
304163,f,
304164,f,
304166,f,
304167,f,
340246,f,
304174,f,
304175,f,
304176,f,
304177,f,
304178,f,
313255,f,
313256,f,
313257,f,
313258,f,
313263,f,
313264,f,
313265,f,
313266,f,
313267,f,
313268,f,
313269,f,
328526,f,
328528,f,
339795,f,
339796,f,
266524,f,
266525,f,
266526,f,
266528,f,
266529,f,1
266530,f,18
266531,f,2
266532,f,3
266533,f,
266534,f,1
284954,f,
266535,f,2
266536,f,3
266537,f,
266538,f,
266539,f,
266540,f,
284941,f,
284942,f,
284943,f,
284944,f,
284946,f,
284947,f,
284948,f,
284949,f,
284950,f,
284951,f,
284952,f,
284953,f,
284956,f,
284957,f,
284958,f,
284960,f,
284961,f,
275508,f,
118635,f,
27885,,105
335795,f,
266515,f,
266516,f,
245485,f,
167295,f,
340251,f,
294263,f,
294264,f,
294267,f,
304179,f,Pos. 1
304186,f,
304187,f,
304188,f,
304189,f,
304190,f,
304191,f,
304192,f,
304193,f,
304196,f,
304197,f,
304198,f,
304200,f,
304201,f,
294268,f,
294271,f,
294272,f,
294273,f,
335798,f,
294275,f,
294278,f,
332794,f,
335796,f,
258915,f,210
332795,f,
258916,f,211
332802,f,
258917,f,230
341324,f,
335797,f,
321980,f,
321981,f,
321983,f,100
321984,f,
258923,f,120
321985,f,
321987,f,
321988,f,
321990,f,
321992,f,100
335799,f,
294287,f,
294288,f,
294289,f,
294290,f,
321993,f,110
321994,f,120
266509,f,
266510,f,1
266511,f,2
266512,f,3
335801,f,
258925,f,
284971,f,
266519,f,
266520,t,
266521,f,
266522,f,
174940,f,
266523,f,
335800,f,
284963,f,
284964,f,
284965,f,
284966,f,
258919,f,8.5
284969,f,
258920,f,8.6
284970,f,
258921,f,100
294307,f,
258926,f,
258930,f,
313283,f,8.1
258933,f,
258934,f,
258936,f,120
335802,f,
313309,f,1.5
313290,f,
313305,f,
313307,f,
313310,f,1.6
275385,f,210
275386,f,211
344602,f,
313339,f,
313348,f,
275387,f,220
339960,f,
275388,f,221
304202,f,
266541,f,
266542,f,
266543,f,
266544,f,1
266545,f,5
266546,f,2
266547,f,6-7
266548,f,8-9
266549,f,
294292,f,
294293,t,
294294,f,
294295,f,
275389,f,230
275391,f,
275392,f,
342052,f,
304203,f,
304204,f,
304205,f,
304208,f,variante 2
304209,f,
321996,f,140
304210,f,
321997,f,150
322000,f,
304211,f,
304212,f,
322002,f,
304213,f,
322003,f,
304214,f,
330055,f,2
322004,f,
304215,f,
313356,t,
294297,f,
304243,f,
304244,f,
313357,f,POS. 1
313358,f,POS. 2
313360,f,
313361,f,
313362,f,
313363,f,
313364,f,
313365,f,
313370,f,
313371,f,
342061,f,
313372,t,
313431,f,
294296,f,
294299,f,
294300,f,
294303,f,
294304,f,
294305,f,
294306,f,
294308,f,
294310,f,
294311,f,
294312,f,
294313,f,
294314,f,
294315,f,
313432,f,
304237,f,
304238,f,
304239,f,
304240,f,
304241,f,
304242,f,
304245,f,
304248,f,
304249,f,
304251,f,
304252,f,
304255,f,
304256,f,
304257,f,
304258,f,
304259,f,
304260,f,1.0
304216,f,
304217,f,
304218,f,
304219,f,
304220,f,
304221,f,
304222,f,
304223,f,
304224,f,
304225,f,
304226,f,
304227,f,
304228,f,
304229,f,
313387,f,
304231,f,
304232,f,
304233,f,
304234,f,
259514,f,
304235,f,
304236,t,
313374,f,
313376,f,
313377,f,
245966,f,
253316,f,
313381,t,
313382,f,
313383,f,
313384,f,
313385,f,
313386,f,
313388,f,
313390,f,4.1
313392,f,4.3
313394,f,4.5
313396,f,5.1
313398,f,5.3
294316,f,
294318,f,1.5/2.5
294319,f,1.6/2.6
294321,f,3.5
294322,f,3.6
294323,f,100
294324,f,110
275402,f,
294325,f,152
294326,f,160
294327,f,170
294330,f,
294331,f,
294332,f,
294333,f,
294335,f,
294336,f,
294337,f,
294338,f,
294339,f,
275393,f,
342069,f,
275394,f,
275395,f,
275397,f,
275398,f,
275399,f,
275400,f,
275401,f,
275403,f,
275404,f,
275406,f,
275407,f,
275396,f,
275408,f,
275409,f,
275410,f,
275411,f,
275412,f,
275413,f,
266685,f,
275415,f,
251950,f,
275416,f,
275417,f,
275418,f,30
275419,f,
275420,f,
275421,f,
275422,f,40
275423,f,
275424,f,
275425,t,
275426,f,
275427,f,
275428,f,
275429,t,
275430,f,
275431,f,
275432,f,
275433,f,
258964,f,
258965,f,
258967,f,
258971,f,
298477,f,
258974,f,
258975,f,
258977,f,
258979,f,11.8
339966,f,
258982,f,
258986,f,
258988,f,
266560,f,
258989,f,1
258990,f,2
258991,f,3
258992,f,4
258993,f,5
266550,f,
266551,f,1
266552,f,2
266553,f,3
266554,f,4
266555,f,5
266556,f,6
266557,f,8
266558,f,7
266559,f,7a
266561,f,
266562,f,
340247,f,
339295,f,
275506,f,
246263,f,
337864,f,
340248,f,
340249,f,
266589,f,
266590,f,
266591,f,
266595,f,
266596,f,
266597,f,
339961,f,
339294,f,
339296,f,
339324,f,A3
347817,f,
266572,f,
346176,f,
345565,f,
339962,f,
339963,f,
322101,f,
322102,f,
322103,f,
322104,f,
322105,f,
322108,f,
275454,f,
322109,f,
322110,f,
322111,f,
322112,f,
322113,f,
322114,f,
322117,f,
322119,f,
322120,f,
322121,f,
322124,f,
275434,f,
275435,f,
275436,f,
275437,f,
275449,f,
275450,f,
275451,f,
275452,f,
275455,f,
275456,f,
275458,f,
275478,f,
275479,f,
275481,f,
275483,f,
275484,f,
275485,f,
322006,f,
322007,f,
322008,f,
322010,f,
322011,f,
322012,f,
322013,f,
322017,f,
258998,f,
322018,f,
322019,f,
322020,f,
322021,f,
322023,f,
322024,f,
322025,f,
322027,f,
322028,f,
322097,f,
322098,f,
322100,f,
266598,f,
266600,f,
266602,f,
266603,f,
266607,f,
266609,f,
266610,f,
347818,f,
266640,f,
266649,f,
266650,f,
266651,f,
266652,f,
266653,f,
266654,f,
266655,f,
266656,f,
266657,f,
266658,f,
266659,f,
322127,f,
322131,f,
339964,f,
322134,f,
322135,f,Pos. 3.0
322136,f,
322137,f,Pos. 2.1
322138,f,Pos. 3.1
322139,f,Pos. 1.0
322141,f,
322143,f,
322144,f,
322145,f,
322146,f,
322147,f,
322148,f,
322150,f,
322151,f,
322152,f,
322153,f,
304262,f,
304263,f,
304264,f,
304376,f,
258942,f,
258943,f,
304265,f,
304266,f,
304267,f,
258948,f,
313437,f,
304269,f,1.0
304270,f,
304271,f,
304272,f,
304273,f,
304274,f,
304275,f,
258938,f,200
258939,f,210
258940,f,211
258941,f,230
258944,f,
258945,f,
258946,f,
258947,f,
258949,f,
258950,f,
258951,f,
285658,f,
258952,f,
258953,f,
258956,f,
285001,f,
285004,f,
285005,f,
285008,t,
285023,f,
258994,f,6
285010,f,
285012,f,
285013,f,
285014,f,
285017,f,
285018,f,
285020,f,
304374,f,
259515,f,
322330,f,7
313809,f,
285021,f,
285022,f,
342027,f,
258999,f,
259003,f,
259004,f,
259005,f,
259006,f,
259007,f,
259008,t,
259009,f,
259010,f,
304306,f,
259011,f,
259012,f,
259013,f,
259014,f,
259015,f,
259016,f,
294340,f,
294343,f,
313404,f,6.3
294345,f,
294346,f,
294347,f,
294348,f,
294349,f,
294350,f,
294351,f,
294352,t,
266701,f,
294354,f,
294355,f,
294356,f,
294357,f,
294358,f,
294359,f,
313400,f,5.5
313402,f,6.1
285000,f,
313406,f,6.5
313408,f,9.1
313410,f,9.3
313412,f,9.5
313414,f,10.1
313416,f,10.3
313418,f,10.5
313421,f,11.2
313423,f,13.1
313424,f,1
313425,f,2
259516,f,
313426,f,3
313427,f,4
313428,f,5
313429,f,
313430,f,
275486,f,
275487,f,
275488,f,
275491,f,
275492,f,
275493,f,
275494,f,
275495,f,
275497,f,
275498,f,
275499,f,
285035,f,
259022,f,
275500,f,
259023,f,
275501,f,
259024,f,
275502,f,
337866,f,
314586,f,
275503,f,
284974,f,
284975,f,
284976,f,
284977,f,
284979,f,
284981,f,
284982,f,
284983,f,
335244,f,
347816,f,
284993,f,
259026,t,
304375,f,
259517,f,
284994,f,
284995,t,
284996,f,
284997,f,
284998,f,
284999,f,
285024,f,
285025,f,
285026,f,
285027,f,
285028,f,
285029,f,
285030,f,
285031,f,
285032,f,
285033,f,
285034,f,
285036,f,
285037,f,
285038,f,
313433,f,
313434,f,
285039,f,
313435,f,
304278,f,
304279,f,
304280,f,
304281,f,
304282,f,
304283,f,
304284,f,
304285,f,
304286,t,
304287,f,
304288,f,
304289,f,
304290,f,
259025,f,
285659,f,
304291,f,
259027,f,
304292,f,
304293,t,
259028,t,
266660,f,
266661,f,
266662,f,
266663,f,
266664,f,
266665,f,
266666,f,
266667,f,
266668,f,
266669,f,
266670,f,
266671,f,
266672,f,
275504,f,
266675,f,
266676,f,
266677,f,
266678,f,
275505,f,
183959,f,
322154,f,
226983,f,
339965,f,
322158,f,
322160,f,
322162,f,
322163,f,
322164,f,
313436,f,
294372,f,
259029,f,1
322165,f,
322168,f,
313851,f,2.0
294360,f,
294361,f,
294362,f,
294363,f,
294364,f,
294365,t,
294366,f,
294367,f,
294368,f,
294369,f,
294370,f,
294371,t,
294373,f,
266682,f,
259030,f,2
266684,f,
259031,f,3
248283,f,
304294,f,2.0
304295,f,
304296,f,
304297,f,
304298,f,
304299,f,
304300,f,
304303,t,
304304,f,Pos. 2
304305,f,
304307,f,
304308,f,
304309,f,
304311,f,
304312,f,
313438,f,
343530,f,
313439,f,
313440,f,
313441,f,
313442,f,
313443,f,
313444,f,1
313445,f,2
313446,f,3
313447,f,4
313448,f,5
313449,f,6
313450,f,7
266702,f,
313451,f,8
313452,f,9
313453,f,10
313454,f,11
266686,f,
266687,f,
266688,f,
266689,f,
338001,f,
266691,f,
266692,f,
266693,f,
266694,f,
266695,f,4.0
266696,f,4.1
266697,f,6.1
266700,f,
266704,f,
266705,f,
266706,f,
266707,f,
313484,f,
275509,f,
275510,f,
259032,f,4
275511,f,
259033,f,5
259034,f,6
275512,f,
259035,f,7
275513,t,
259036,f,8
275514,f,
275515,f,
275516,f,
259037,f,9
259038,f,10
266716,f,
288583,f,
275518,f,
275519,f,
275520,f,
275521,f,
275522,f,
275523,f,
275524,f,
275525,f,
275526,t,
322195,f,
322196,f,
322197,f,
275527,f,
266709,f,
275528,f,
266710,f,
266711,f,
259139,f,5
338014,f,
338016,f,
338019,f,
322190,f,
322191,f,
322192,f,
322193,f,
322194,f,
322198,f,
322199,f,
322200,f,
322201,f,
322202,f,
322203,f,
259039,f,11
259040,f,12
330958,f,
322189,f,
330959,f,
344761,f,
259041,f,13
259042,f,14
259043,f,
259044,f,
259045,f,
259046,f,
259047,f,
275529,f,
259048,f,
275530,f,
275531,f,
275532,t,
275533,f,
275534,f,
304328,f,Pos. 1 et 2
322204,f,
322205,f,
322206,f,
322208,t,
322209,f,
322210,f,
322211,f,
322212,f,
322213,f,
322214,f,
322215,t,
266712,f,
266713,f,
322216,f,
339385,f,
339300,f,
259518,f,
339304,f,
339298,f,
285087,f,
322217,f,
314587,f,
313455,f,12
313478,f,
313456,f,13
313457,f,14
341102,f,6
341103,f,
341104,f,
333171,f,
327883,f,
313458,f,15
313459,f,16
259519,f,
313460,f,17
313461,f,
313462,f,
313474,f,
313475,f,
313476,f,
313477,f,
266714,f,
266715,f,
313481,f,
304329,t,
313482,f,
313483,f,
304313,f,
304315,f,
304316,f,
304317,f,
304319,f,
313463,f,
304320,f,Pos. 1
304322,f,
304323,f,
304324,f,Pos.1 et 1
304325,f,
322218,f,
322224,f,
322219,f,
304326,f,Pos. 1 et 2
322220,f,
322221,f,
322222,f,
294374,f,
294375,f,
294376,f,
294377,t,
294378,f,
294379,f,
294380,f,
294381,f,
294382,f,
294383,f,
294404,f,
304330,f,Pos. 1_a
294435,f,
294384,f,
294385,f,
294386,f,
294387,f,
285088,f,
285089,t,
285090,f,
285093,t,
285094,f,
285099,t,
285100,f,
285101,t,
294402,f,
294403,f,
285102,f,
285103,t,
285104,f,
285105,f,
285106,f,
322223,f,
294388,f,
294392,f,
294393,f,
294394,f,
294395,f,
294398,f,
294400,f,
275535,f,
294401,f,
275536,f,
275537,f,
275538,f,100
322225,f,
275540,f,120
275541,f,200
275542,f,210
275543,f,211
275544,f,230
275548,f,
275549,f,
275554,f,
275555,f,
275556,f,
275557,f,
275558,f,
275559,f,
275560,f,
275561,f,
275562,f,
275563,f,
322227,f,
322228,f,
322229,f,
322230,f,
322231,f,
322232,f,
322233,f,
322234,f,
322235,f,
322236,f,
322237,f,
322238,f,
322240,f,2.0
313500,f,15
313486,f,1
304337,f,
304339,f,
304340,f,
304341,f,
304342,f,
304343,f,
304346,f,1.1
304347,f,
304348,f,
304349,f,
304350,f,
285146,f,
285107,t,
275750,f,
313487,f,2
285108,f,
285109,f,
285110,f,
285132,f,
285133,f,
285134,t,
285135,f,
285136,f,
285137,f,
285138,f,
285139,f,
285142,f,
285143,f,
313485,f,
266772,t,
313488,f,3
313489,f,4
313490,f,5
313491,f,6
313492,f,7
313493,f,8
313494,f,9
340250,f,
313495,f,10
313496,f,11
313497,f,12
313498,f,13
313499,f,14
259049,f,
259050,f,
259051,f,
259053,f,
259056,f,
259057,f,
259059,f,
340252,f,
259061,f,
259062,f,
259063,f,
259064,f,
259066,f,
259067,f,
259068,f,
259074,f,
259075,f,
259076,f,
259086,f,
266717,f,
266719,f,
266720,f,8.2
266723,f,
266724,f,
266725,f,
266726,f,
266727,f,
266728,f,
266729,f,
266730,f,
266733,f,
266734,f,
266735,f,
266736,f,
266737,f,
266738,f,
266746,f,
266747,f,
294406,f,
294407,f,
294428,f,30.1
294431,f,22.0
340253,f,
294438,f,
294455,f,
294456,f,
294457,f,
294458,f,
294459,f,
294460,f,
294464,f,
338169,f,
294466,f,
294467,f,
294468,f,
294469,f,
294470,f,
304351,f,
304354,f,
304356,f,
342529,f,
285158,f,
313501,f,16
313502,f,17
313503,f,18
313504,f,19
313505,f,20
313506,f,21
313507,f,22
313508,f,23
313509,f,24
313510,f,25
313511,f,26
313512,f,27
313513,f,
313514,f,
285147,f,
266752,f,
285148,f,
259077,f,
266753,f,
285149,f,
266754,f,
266755,f,
259078,f,
249106,f,
244456,f,
285151,f,
266756,f,
259079,f,
322244,f,3.0
259080,f,
259085,f,
285152,f,
338000,f,
322248,f,
322249,f,
322251,f,
322252,f,
322254,f,
344317,f,
343558,f,
323986,f,20.0
322263,f,
322264,f,
322265,f,
266758,f,
266759,f,
266760,f,
266761,f,
346180,f,
266770,f,
266771,f,
266773,f,
266780,f,
248851,f,
246768,f,
266782,f,
266784,f,
266785,f,
266786,f,
266787,f,
266788,f,
266791,f,
285153,f,
285154,f,
285156,f,
285157,f,
285159,f,1
285160,f,
285162,f,
285164,f,
285166,f,1
285167,f,3
285168,f,2
285169,f,4
285170,f,5
285171,f,6
285172,f,7
294471,f,
294472,f,
294474,f,
294475,f,
294476,f,
294477,f,
294478,f,
294479,f,
294480,f,
285165,f,
343580,f,
294481,f,
294482,f,
294485,f,
294486,f,
294487,f,
294488,f,
294490,f,
294491,f,
294492,f,
294493,f,
294496,f,
275564,f,
275565,f,
275566,f,
275567,f,
275568,f,
275569,f,
275570,f,
275571,f,100
275572,f,130
275573,f,200
275574,f,210
275575,f,211
275576,f,230
275577,f,
275579,f,1.5
275580,f,1.6
275581,f,2.5
275582,f,
275584,f,120
304378,f,
304379,f,
304380,f,
304381,f,
304383,f,
304385,f,
259092,f,5
266873,f,
304386,f,1
304390,f,1
304391,f,2
304392,f,
304393,f,
304394,f,
304395,f,
304396,f,
304397,f,
304399,f,
304400,f,
323987,f,20.1
304402,f,
259087,f,
259088,f,1
259089,f,2
259090,f,3
259091,f,4
259093,f,6
259094,f,
259095,f,
259096,f,
259097,f,
259098,f,
259099,f,
259100,f,
259101,f,
259102,f,
259103,f,
259104,f,
259106,f,
313515,f,
313516,f,
313517,f,
313518,f,
313519,f,
313520,f,
313521,f,
313522,f,
313523,f,
313528,f,
313529,f,
189012,f,
313530,f,
313532,f,
313533,f,
313535,f,
313536,f,
313537,f,
313538,f,
323988,f,20.5
313540,f,
313541,f,
313542,f,
266792,f,
266793,f,
266794,f,
266795,f,
266797,f,2.5
266798,f,2.6
266800,f,3.5
266801,f,3.6
266802,f,
266803,f,
323989,f,20.6
266805,f,
266806,f,
266807,f,
266810,f,
266811,f,
266812,f,
322266,f,
322267,f,
322268,f,
286526,f,
322269,f,
322270,f,
322271,f,
322272,f,
322273,f,
322274,f,
315905,f,110
322275,f,
322276,f,
322277,f,
322278,f,
322279,f,
322280,f,
322281,f,
322282,f,
304403,f,
304404,f,
304405,f,
304409,f,
304410,f,1
304411,f,
304412,f,
304413,f,
304414,f,
304415,f,
304416,f,
304417,f,
304420,f,
304421,f,
304422,f,
304423,f,
304425,f,
304426,f,
322283,f,
285173,f,8
285174,f,9
285175,f,10
285176,f,11
322501,f,
285177,f,12
285178,f,13
285179,f,
285180,f,
285187,f,
285188,f,
285190,t,
285191,f,
285197,f,
285198,f,
285205,f,
285206,f,
322284,f,
340807,f,5
315906,f,120
294502,f,
294504,f,
294528,f,
294505,f,
294508,f,2
294511,f,
294512,f,
294513,f,
294515,f,
294516,f,
341099,f,3
294518,f,
294519,f,
294520,f,
294521,f,
294522,f,
259123,f,
275585,f,200
275586,f,210
275587,f,211
327372,f,
275588,f,230
294529,f,
275592,f,
275593,f,
275595,f,
275597,f,
275599,t,
275601,f,
275602,f,
275603,f,
275604,f,
275605,f,
275606,f,
275608,f,
275609,f,
259107,f,
259108,f,
259109,f,
259110,t,
259564,f,7.0/8.0
313561,f,5
259111,f,POS. 1
259112,t,
250228,f,
245463,f,
275607,f,
259113,f,POS. 2.1 à 2.4
259115,f,
259116,f,
259117,f,
259118,f,
259119,f,
259120,f,
259121,t,
259122,f,
304427,f,
304429,f,
304432,f,
304433,f,
304434,f,
304435,f,
304436,f,
304440,f,
304442,f,
304443,f,
304444,f,
304446,f,
304447,f,
304448,f,
304462,f,
304463,f,
304464,f,
304465,f,
304466,f,POS. 2
259520,f,
289299,f,
313543,f,
313544,f,
313545,f,
313546,f,
313548,f,
313549,f,
313550,f,
313551,f,
313552,f,
313553,f,
313554,f,
313555,f,
313556,f,
313557,f,1
313558,f,2
313559,f,3
294892,f,
285207,f,
266813,f,
285208,f,
322285,f,
266814,f,
285209,f,1
266815,f,
266816,f,
322287,f,
266817,f,
341100,f,4
266818,f,
322289,f,2
294524,f,
266819,f,
266820,f,
285212,f,
294525,f,
313681,f,44
266821,f,
266822,f,
266823,f,
266824,f,
266825,f,
266826,f,
266827,f,
266828,f,
266829,f,
266830,f,
315907,f,130
266833,f,
266836,f,
266839,f,
266847,f,
266850,f,
266861,f,
266862,f,
266863,f,
266864,f,
322291,f,1
322292,f,2
322293,f,3
322294,f,4
322295,f,5
322296,f,
322297,f,
322298,f,
322300,f,
322302,f,
322305,f,
322307,f,6
322308,f,
322310,f,7
322311,f,
322313,f,8
322315,f,
322316,f,
294527,f,
259124,f,
294530,f,
294531,f,
294532,f,
294535,f,
294536,f,
294550,f,
250262,f,
294551,f,
285245,f,9
285246,f,10
294552,f,
294553,f,
313682,f,
341101,f,5
313562,f,6
285213,f,1
285214,f,2
285215,f,
285231,f,
285233,f,
285235,f,
285237,f,1
285238,f,2
285232,f,
285239,f,3
285240,f,4
285241,f,5
285242,f,6
285243,f,7
285244,f,8
294603,f,
313560,f,4
313563,f,7
313565,f,9
313566,f,10
275611,f,
275613,f,
275614,f,Pos. 1à6
275615,f,
275616,f,Pos. 1à6
275617,f,
275618,f,Pos. 1à6
275621,t,
313567,f,11
285254,f,
259125,t,
259126,f,
313683,f,
285724,f,
259127,f,
259128,f,
259129,f,
259130,f,
259131,f,
259132,f,
259133,f,POS. 3.1 à 3.4
259134,f,
259135,f,1
259136,f,2
259137,f,3
259138,f,4
275622,f,Pos. 3
275624,f,Pos. 6
275627,f,Pos. 5
275631,t,
275633,f,
275635,f,
275636,f,
275637,f,
275638,f,
275641,f,
275642,f,
266894,f,
294559,f,
294560,f,
294561,f,
294562,f,
321006,f,
321007,f,
337999,f,
275644,f,
337998,f,
285256,f,1
285257,f,2
285258,f,3
285259,f,
338020,f,
294563,f,
285260,f,
285261,f,
285262,f,
285264,f,
285265,f,
285266,f,
285263,f,
285267,f,
285268,f,
285269,f,
285270,f,
285271,f,
285272,f,
315909,f,150
322317,f,
322318,f,
315910,f,160
322320,f,
322321,f,
322322,f,
322323,f,
322324,f,1
322325,f,2
322326,f,3
251101,f,
322327,f,4
322328,f,5
315911,f,170
322331,f,
313568,f,12
313569,f,13
313571,f,
313573,f,
313574,f,
313575,f,
313576,f,
168878,f,
315912,f,171
158018,f,
313584,f,
90302,f,
60214,f,
313597,f,
315913,f,180
150692,f,
275643,f,
275645,f,
275646,f,
275647,f,
275648,f,
275649,f,
322332,f,1
275650,f,
322333,f,2
275651,f,
322334,f,3
322335,f,4
275652,f,
275653,f,
275654,f,
266866,f,
266867,f,
266869,f,
266870,f,
266872,f,
266874,f,
266875,f,
266876,f,
294599,f,
294600,f,
321008,f,
321009,f,
266878,f,
266882,f,
294605,f,24.0
266884,f,
266891,f,
266892,f,
266893,f,
285304,f,
304469,f,
304470,f,
304471,f,
304472,f,
304473,f,
304474,f,
304475,f,
304478,f,
304479,f,
304480,t,
304481,f,
304482,f,
304485,f,
304486,f,
304487,f,
304488,f,
304489,f,
313810,f,
285292,f,
285294,f,
285295,f,
285296,f,
285298,f,
285299,f,
285300,f,
146426,f,
285301,f,
313607,f,
313609,f,
313610,f,
285302,f,
275658,f,
313611,f,
294606,f,
285303,f,
275659,f,
259140,f,6
259141,f,7
259142,f,8
259143,f,9
304502,f,
259144,f,10
259145,f,11
322336,f,5
259146,f,12
259147,f,13
259148,f,14
259149,f,15
259150,f,16
259151,f,17
313612,f,
267391,f,
304491,f,
304499,f,
304500,f,
304501,f,
304503,f,
304504,f,
259152,f,18
259153,f,19
259154,f,20
322337,f,6
322338,f,7
304505,f,
313614,f,
313616,f,
294607,f,
322339,f,8
275660,f,Pos. 1
275661,f,
275662,f,
275663,f,
275665,f,
141671,f,
275669,f,Pos. 2
275670,f,
275671,f,
275672,f,
275673,f,
275674,t,
275676,f,1.5
275677,f,1.6
321010,f,
285336,f,
294609,f,
294610,f,
294612,f,
294613,f,
294615,f,
294616,f,
294618,f,
294619,f,
294620,f,
294622,f,
294624,f,
294629,f,100
266908,f,
294632,f,150
294633,f,151
294637,f,
294638,f,
294639,f,
294640,f,
294641,f,
259155,f,21
259156,f,22
259157,f,23
259158,f,24
343522,f,
259159,f,25
259160,f,
259161,f,
259162,f,
259163,f,
266909,f,
345091,f,
259181,f,
259182,f,
259183,f,1
259184,f,2
259185,f,3
295256,f,
266896,f,
266897,f,
266898,f,
266900,f,
266902,f,
266903,f,
266904,f,
266905,f,
266906,f,
266907,f,
266910,f,
266911,f,
266912,f,
266914,f,
266915,f,
266916,f,
266917,f,
266918,f,
313684,f,
304507,f,
304508,f,
304509,f,
304510,f,
304511,f,
304512,f,
304513,f,
304514,f,
304515,f,
304516,f,
304517,f,
304518,f,
275689,f,220
321011,f,
304523,f,
304524,f,
304525,f,
275678,f,
275679,f,
275680,f,
275681,t,
275682,f,
275683,f,
275685,f,120
275686,f,200
275687,f,210
275688,f,211
275690,f,221
275691,f,230
275692,f,
275693,f,
275694,f,
313654,f,17
322340,f,
322341,f,
322342,f,9
322345,f,
322346,f,
322347,f,
322348,f,
322349,f,
132171,f,
322350,f,
322351,f,
322352,f,
322353,f,
259212,f,
322355,f,
322356,f,
322357,f,1.0
259528,f,4
322358,f,3.0
259186,f,4
259187,f,5
259188,f,6
259189,f,7
259190,f,8
259191,f,9
322364,f,
259192,f,10
259193,f,11
259194,f,12
266936,f,
259195,f,13
259196,f,14
275695,f,
275696,f,
275697,f,
275698,f,
275699,f,
313811,f,
313617,f,
313618,f,
313620,f,
313627,f,
313629,f,
313630,f,
313631,f,
313632,f,
321858,f,
313634,f,
313635,f,
313636,f,
313637,f,
313638,f,
313640,f,1
313641,f,2
321859,f,
266920,f,
266921,f,
266923,f,
266924,f,
266925,f,
266926,f,
339427,f,
266929,f,
266931,f,1.5
266932,f,1.6
266934,f,
266563,f,
266937,f,
266938,f,
266939,f,
285337,f,
266940,f,
271119,f,
313812,f,1
259565,f,7.5/8.5
322359,f,2.0
322360,f,
322361,f,
322362,f,
322363,f,
322365,f,
322366,f,
322367,f,
322368,f,
322369,f,
266941,f,
266942,f,
266945,f,
322370,f,
266946,f,1
267423,f,
313882,f,
285326,f,
285327,f,
285328,f,
285332,f,
285334,f,
313642,f,3
313643,f,4
313644,f,5
313645,f,6
313646,f,7
259213,f,
313647,f,8
313648,f,11
313649,f,12
313650,f,13
313651,f,14
313652,f,15
259197,f,15
266947,f,2
259198,f,16
313653,f,16
267523,f,
304527,f,
294645,f,
304535,f,
304538,f,
304539,f,
304540,f,
304541,f,
304542,f,
304543,f,
304544,f,
275700,f,
275701,f,
275702,f,
313884,f,
304547,t,
275703,f,
150830,f,
259199,f,17
275704,f,
285342,f,
285343,f,
294644,f,
294646,f,
294647,f,
294648,f,
259211,f,
322371,f,
266948,f,3
294650,f,
266949,f,4
294651,f,
313655,f,18
266950,f,5
313656,f,19
322372,f,
313657,f,20
294649,f,
266951,f,6
259200,f,18
259201,f,
259203,f,
259209,f,
259210,t,
259220,f,
259222,f,
259224,f,
259530,f,5
259225,f,
259227,f,
259230,f,
259231,f,
259232,f,
259983,f,
146158,f,
266967,f,21
266968,f,22
304550,f,
304551,f,
304552,f,
304553,f,
304554,f,
304555,f,
304556,f,
304557,f,
304558,f,Pos. 1
304559,f,
304563,f,
304564,f,
337868,f,
125707,f,
266969,f,23
266970,f,
266971,f,
266972,f,
266973,f,
266975,f,
266976,f,
266977,f,
266978,t,
266979,f,
266980,f,
266981,f,
266982,f,
266983,f,
266984,f,
266985,f,
266986,f,
322373,f,
275710,f,
322374,f,
322375,f,
322376,f,
322377,f,
322378,f,
322379,f,
259531,f,
322380,f,
322381,f,
337869,f,
322388,f,
322389,f,
322391,f,
322393,f,
313778,f,
342063,f,
313673,f,36
313674,f,37
313675,f,38
313676,f,39
313677,f,40
313678,f,41
313679,f,42
313680,f,43
108716,f,
313686,f,
313687,f,
313688,f,
313689,f,
275705,f,
275706,f,
275707,f,
275708,f,100
275709,f,Pos. 4
275711,f,100
275712,f,101
275713,f,120
275714,f,200
275715,f,210
275716,f,211
275717,f,220
275718,f,221
275719,f,230
313886,f,
275732,f,
275737,f,
275738,f,
322394,f,
322395,f,
322396,f,
322397,f,
322398,f,
304586,f,
304587,f,
313883,f,
322399,f,Pos. 2
322400,f,
322403,f,
322404,f,
322405,f,
322406,t,
322407,f,
322408,f,
322409,f,
322410,f,
322412,t,
322413,f,
304565,f,
304566,f,
304584,f,Variante
285344,f,
304585,f,Variante_1
275742,f,
275743,f,
275744,f,
275745,f,
275746,f,
275747,f,
275748,f,
275749,f,
92435,f,
275751,f,
275752,f,
275753,f,
275754,f,
275755,f,
275756,f,
275758,f,
266952,f,7
266953,f,8
266954,f,9
266955,f,10
266956,f,11
266957,f,12
266958,f,13
266959,f,14
266960,f,15
266961,f,16
266962,f,17
266963,f,18
266964,f,19
266965,f,20
304681,f,
259259,f,
259260,f,
259261,f,
259262,f,
259263,f,
259264,f,
259265,f,
259266,f,
259268,f,1.5
259269,f,1.6
259271,f,2.5
259272,f,2.6
259274,f,3.5
259275,f,3.6
259277,f,4.5
259278,f,4.6
259279,f,
259281,f,1.5
285362,f,
285363,f,
285365,f,
285368,f,
285369,f,
285371,f,
285372,f,
285374,f,
285375,f,
285376,f,
285377,f,
285378,f,
285380,f,
337870,f,
285381,f,
285382,f,
285383,f,
285384,f,
285385,f,
285386,f,
